id	title	genres	original_language	overview	popularity	production_companies	release_date	budget	revenue	runtime	status	tagline	vote_average	vote_count	credits	keywords	poster_path	backdrop_path	recommendations
567811	10 Lives	Animation-Comedy-Family	en	Beckett is a pampered and selfish cat who totally takes for granted the lucky hand he has been dealt. All that is about to change however when he carelessly loses his ninth life.	13.314	GFM Animation-L'Atelier Animation-Align	2024-01-20	0.0	0.0	78.0	Released	Cause nine just ain't enough!	0.0	0.0	Mo Gilligan-Simone Ashley-Zayn Malik-Sophie Okonedo-Dylan Llewellyn-Bill Nighy-Jeremy Swift		/fllUmnbkcj7lqqbW5qZfC389IeA.jpg		
604685	Den of Thieves 2: Pantera	Action-Drama-Crime	en	Big Nick is on the hunt in Europe for Donnie who is embroiled in the dangerous world of diamond thieves and the infamous Panther mafia as they plot a massive heist of the world’s biggest diamond exchange.	13.134	Atmosphere Entertainment MM-Diamond Film Productions-G-BASE-Entertainment One-Tucker Tooley Entertainment	2024-09-27	0.0	0.0	0.0	Post Production		0.0	0.0	Gerard Butler-O'Shea Jackson Jr.-Meadow Williams-Jordan Bridges-Evin Ahmad-Swen Temmel-Bob Jennings-Michael Bisping-Salvatore Esposito-Orli Shuka-Cristian Solimeno-Nazmiye Oral-Yasen Zates Atour-Giuseppe Schillaci-Dino Kelly-Rico Verhoeven-Velibor Topic-Antonio Bustorff-Yuri D. Brown-Birol Tarkan Yıldız-John West Jr-Ciryl Gane-Mark Grosy-Ignacio Herráez-Stéphane Coulon				
893570	Aaro		ml		12.946	V3 Productions (IN)	2024-05-09	0.0	0.0	0.0	Released		0.0	0.0	Joju George-Kichu Tellus-Anumol-Sudheer Karamana-Jayaraj Warrier-Kalabhavan Navas-Sunil Sukhada-Shivaji Guruvayoor
519176	Gintama 2: Rules Are Made To Be Broken	Comedy-Action-Science Fiction-Fantasy	ja	The Yorozuya gang returns to protect the country's shogun when the Shinsengumi police force finds itself in a crisis.	12.868	Warner Bros. Japan	2018-08-04	0.0	0.0	134.0	Released		7.347	59.0	Shun Oguri-Masaki Suda-Kanna Hashimoto-Masami Nagasawa-Masaki Okada-Jiro Sato-Yuya Yagira-Ryo Yoshizawa-Tsuyoshi Muro-Midoriko Kimura-Kantarô Nakamura-Tsuyoshi Domoto-Haruma Miura-Masataka Kubota-Shinichi Tsutsumi-Ryo Katsuji-Natsuna Watanabe-Kyosuke Ota	samurai-based on manga-live action anime	/ftVeN9fZC4VqJ3r5k51JRtklRq9.jpg	/qZkJFagYiIIsZNXhMCMGKMsb0p4.jpg	432985-71172-732203-245917-526574-436911-849786-552687-661231-49021-873126-438551-19404-2109-2024-424-2907-240-238-278
542181	Helicopter	Documentary	en	To heal the wounds of his family and spirit Director Ari Gold goes on an epic two year journey to complete a "Psychomagic assignment" given to him by filmmaker Alejandro Jodorowsky.	12.842	Grack Films-Ari Gold Films	2024-01-15	0.0	0.0	0.0	Released		0.0	0.0	Herbert Gold-Ari Gold-Alejandro Jodorowsky	helicopter-therapy-ari gold-psychomagic	/r8U7B98TzlsqCOoU58ZTdcGGx7.jpg	/55Jdy3RDP5MbjDfLwvAdlqEnN3o.jpg	
703701	O2	Thriller-Science Fiction	kn	A brilliant doctor battles her childhood trauma to revive the dead with an illegal intravenous oxygen drug. Her quest challenges the boundaries of science spirituality and love. Will she succeed or lose everything!	12.799	PRK Productions	2024-04-19	0.0	0.0	0.0	Released		0.0	0.0	Ashika Ranganath-Praveen Tej-Raaghav Nayak-Prakash Belawadi-Siri Ravikumar-K.S. Sridhar-Puneeth B A-Gopalkrishna Deshpande		/7z22L6ujo8QoJU84bIfHI5yhiCt.jpg	/6BsBDNhwNigNovi6RrHrrVR2nze.jpg	
762509	Mufasa: The Lion King	Adventure-Animation-Family	en	A prequel to Disney's 2019 film "The Lion King".	12.795	Walt Disney Pictures-PASTEL	2024-07-03	0.0	0.0	0.0	In Production		0.0	0.0	Aaron Pierre-Kelvin Harrison Jr.-Billy Eichner-Seth Rogen	prequel	/53PjxB4g3EHjrwm4npR8WTN1mwb.jpg		
799258	The Swarm	Action-War-Thriller-Drama	ar	Based on actual events and the efforts of the Egyptian National Security Authorities against terrorist organizations through the incident of the massacre of 21 Egyptians in Libya and the army’s expanding operations in order to confront these terrorist groups.	12.481	Synergy	2024-05-01	0.0	0.0	0.0	Released	Air Force saga	0.0	0.0	Ahmed El Sakka-Sherif Mounir-Ahmed Hatem-Karim Fahmy-Asser Yassin-Mahmoud Abdel Moghny-Amr Abdel Gelil-Kosai Khauli-Mostafa Fahmy-Diab-Mohamed Mamdouh-Islam Jamal-Mohamed Faraag-Saba Mubarak-Ahmed Salah Hosny-Nelly Karim-Ahmed Fahmy		/bHsXjvIehwPpEwUhxlMFdvWyZVf.jpg	/sCfh80x48YixEiWHwOYCnBJTSbl.jpg	
852885	The invention of species	Drama	es	Carla arrives in the Galapagos with her father an expert biologist in turtle conservation. As he talks about raising endangered species she faces the risks of her own species. Like the iguanas which to survive mutated into sea creatures Carla will transform into an Island and learn to cling to the stone dive and wait.	12.48	Corporación Ecuador para Largo	2024-05-03	0.0	0.0	100.0	Released		0.0	0.0	Ana María Carrión-Francisco Aguirre-Jean Carlo Cabrera-Gabriel Saltos-Santiago Villacís-Jeff Frazier-Lea Villagómez	island-coming of age-galapagos islands	/3lp47Kh7JaPfCf36smhcC0AjPFs.jpg		
854887	Gods of the Deep	Science Fiction-Thriller-Horror	en	When a daring mission leads a deep sea submarine team into a mysterious opening on the ocean floor they uncover a lost underwater world and awaken its ancient race of otherworldly beings.	12.413	Ace Entertainment Films-Dark Temple Motion Pictures	2024-02-06	0.0	0.0	80.0	Released	A new depth of fear.	0.0	0.0	Derek Nelson-Makenna Guyler-Rory Wilton-Kane Surry-David Lenik-Rowena Bentley-Lisa Gorgin-Tim Cartwright-Chris Lines-Scot Scurlock-Swainley Whipps Eden-Entwistle	submarine-deep sea-underwater-sea monster-ocean floor-cosmic horror-underwater threat-otherworldly beings	/rftrSdn8tsMPDUsrx72vpQm5nEy.jpg	/atB1iXpnvjI3suhVT2DTvRXqhzL.jpg	
945771	Victims	Mystery-Drama	zh		12.278		2024-04-03	0.0	0.0	0.0	Released		0.0	0.0	William Feng-Hong Tao-Huang Jue-Su Xin-Zhang Haiyu-Maggie Huang		/olaCqcXu0CAPD4Y3IqJ2CVgHhSt.jpg	/dmGIDWCrxzZwMmRIZaqKVJD72zV.jpg	
955179	Junction	Drama	en	Junction addresses the modern day opioid crisis in America and asks how did this happen from three different points of view. The CEO of a pharmaceutical company a doctor and a patient.	12.075	Verdi Productions-Public School Productions	2024-01-26	0.0	0.0	0.0	Released		0.0	0.0	Sophia Bush-Jamie Chung-Bryan Greenberg-Griffin Dunne-Josh Peck-Hill Harper-Ryan Eggold-Ashley Madekwe-Michaela Conlin-Dash Mihok-Eddie Kaye Thomas-Eric Lutes-Wesley Holloway-Dascha Polanco-Nichelle Hines-Chris Whitcomb-Tom DeNucci-Yara Martinez-Ava Gaudet-Hannah Dunne-Kea Ho-Andrew Spieker-Kayla Kohla-Michael Badejo-Sabrina Corsino-Franca Corsino-Tommy Fury-Pauly Popolizio		/u03xH4YSz4AlZd8cFEIjKRGJJOy.jpg		
940770	Favoriten	Documentary	de	The film "Favoriten" accompanies schoolchildren from a so-called "Brennpunkt"-school in Vienna-Favoriten through the third grade of elementary school which will determine their future education.	12.037	OFI-Filmfonds Wien-FISA-ORF	2024-02-16	0.0	0.0	118.0	Released		0.0	0.0			/lKXNSGTWUqhDE7wWDsXUzDczXfd.jpg		
927547	All We Imagine As Light	Drama	ml	In Mumbai Nurse Prabha's routine is troubled when she receives an unexpected gift from her estranged husband. Her younger roommate Anu tries in vain to find a spot in the city to be intimate with her boyfriend. A trip to a beach town allows them to find a space for their desires to manifest.	11.982	petit chaos-Chalk and Cheese-ARTE France Cinéma-BALDR-Another Birth-Les Films Fauves-Dojo Films-Pulpa Film	2024-05-23	0.0	0.0	114.0	Released		0.0	0.0	Kani Kusruti-Divya Prabha-Chhaya Kadam-Hridhu Haroon	nurse-roommate	/xY8YwqQ1HxcVoxqt90P4DCarAFS.jpg	/frHzeAFHrH0NdpkC44jaIUnqFxp.jpg	
758679	Mothers' Instinct	Drama-Thriller	en	Best friends and neighbors Alice and Celine both live an idyllic traditional lifestyle with manicured lawns successful husbands and sons of the same age. Life’s perfect harmony is suddenly shattered after a tragic accident. Guilt suspicion and paranoia combine to unravel their sisterly bond and a psychological battle of wills begins as the maternal instinct reveals its darker side.	11.799	Freckle Films-Anton-Mosaic-Versus Production	2024-01-11	0.0	0.0	94.0	Released	Sometimes it's the only thing you can trust.	0.0	0.0	Anne Hathaway-Jessica Chastain-Anders Danielsen Lie-Josh Charles-Caroline Lagerfelt-Alexander Blaise-Steve Routman-Joel Nagle-Larry Petersen	based on novel or book-remake-grief-female protagonist-guilt-death of son-motherhood	/lYjguuPOB9PqCClPiv6HIFPDDqI.jpg	/xMDJrB1kqLCm0J0HIJBccWwQ2Gu.jpg	673593-27205-10681-616-19995-157336-545609-539-500-293660-218-23483-346698-70160-856-8681-680-496243-44833-414906-158015
575265	Mission: Impossible - Dead Reckoning Part Two	Action-Adventure-Thriller	en	The eighth instalment of the Mission: Impossible franchise.	11.669	Paramount-Skydance Media	2024-06-26	0.0	0.0	0.0	In Production		0.0	0.0	Tom Cruise-Rebecca Ferguson-Simon Pegg-Ving Rhames-Henry Czerny-Vanessa Kirby-Hayley Atwell-Pom Klementieff-Holt McCallany-Nick Offerman-Charles Parnell-Janet McTeer-Marcin Dorociński-Shea Whigham-Esai Morales-Mariela Garriga	hunt	/l2fgb4JU0uLpWTaMFrxPqfQ94Kr.jpg		
874527	The Click Trap		es		11.605		2024-05-01	0.0	0.0	0.0	Released		0.0	0.0					
931555	Wildfire: The Legend of the Cherokee Ghost Horse	Family-Drama	en	A young girl deals with her guilt following the sudden and tragic death of her father. With the family facing financial ruin the survivors move to Oklahoma to live with the girl’s grandmother outside of Tahlequah atop Sparrowhawk Mountain. Emotionally lost and distraught young Samantha finds peace from the attentions she receives from a mysterious wild horse that seems to be following her as she walks home from school each day.	11.543	Hannover House-Snowy Morning	2024-04-19	0.0	0.0	0.0	Released	Strong, Vigilant, Brave.	0.0	0.0	Anne Heche-Major Dodge Jr.-Mo Brings Plenty-Adrian Paul-Robert Rusler-Kevin McNamara-Eric Parkinson-Cassie Self-Rico Simonini-Major Dodge		/42rJt2LNhizUNBK9q0luwTFDbzR.jpg		
877033	A Love Letter to Theatre	Drama	te	New film by Camp Sasi.	11.439		2024-04-14	0.0	0.0	0.0	Released		0.0	0.0			/yIHVGPduPcymGFC4HAzINv9Fj7a.jpg		
765421	Crossing	Drama	ka	When a world-weary former schoolteacher finds out her trans niece believed to be dead is still alive she embarks on an emotive journey forming unlikely friendships along the way.	11.375	French Quarter Film-Adomeit Film-Easy Riders Films-1991 Productions-Bir Film-SVT-RMV Film	2024-02-15	0.0	0.0	105.0	Released		0.0	0.0	Mzia Arabuli-Lucas Kankava-Deniz Dumanli		/kYV58Cb1PZ6cXvtyDx67It77gjg.jpg	/ayWUx5UsfVqwq5VpqkyHp66NfOB.jpg
883141	Maydegol	Documentary-Comedy-Drama-Mystery-Romance	fa	An Afghan teenager living as an immigrant in Iran strives to pursue her dream of becoming a professional Muay Thai boxer while battling the social injustice and violence she encounters beyond the ring.	11.308		2024-02-15	0.0	0.0	73.0	Released		0.0	0.0					
850888	Sayen: La Cazadora	Action-Thriller	es	A woman on the run from the law joins an underground resistance group to expose a corrupt multinational organisation that threatens to destroy Chile’s ecosystem.	11.056	Fabula	2024-04-26	0.0	0.0	88.0	Released		0.0	0.0	Eva De Dominici-Aarón Díaz-Alfredo Castro-Rallén Montenegro-Eyal Meyer-Amalia Kassai-Dindi Jane-Steevens Benjamin-Camilo Arancibia				
744369	Riders	Documentary	es	In Argentina the majority of delivery drivers working for local UberEats clone apps are Venezuelans who have fled the crisis ravaging their country. Filmed during the pandemic in Buenos Aires Caracas and Colonia Tovar Riders forcefully immerses us in the gruelling daily lives of those exploited by the platform economy at both ends of South America.	11.038	Un Puma-Terratreme-Pandora Film	2024-04-16	0.0	0.0	82.0	Released		0.0	0.0
934232	Wet Dogs	Comedy	fr	Two young women Alix and Tina decide to go on a trip with their dog Pippo. They are given a hitchhike by Felix but have no idea what is in the trunk of his car. Is their friendship strong enough to survive the (un)fortunate circumstances?	11.003	Les Films Zorrr	2024-01-19	0.0	0.0	64.0	Released		0.0	0.0	Alice Denyse-Mathilde Soutter-Alex Aiello	cancer-bag of money-road movie	/hKecCNQFUGFcPbsGTsD8mpuebUz.jpg		
839316	Ressentiment	Drama	en	Seventeen-year-old Yasha is rebelling against authority. But in the USSR of 1990 some opposing forces are more dangerous than others. Determined not to give in Yasha’s need for self-expression will propel him to the precipice of irreparable harm.	10.937		2024-02-15	0.0	0.0	11.0	Released		0.0	0.0				/sfn6suEqARVFNDCjIzORfkge06v.jpg
837763	Schirkoa: In Lies We Trust	Animation-Fantasy-Science Fiction	en	In a sophisticated near perfect society citizens live with paper bags on heads to dissolve differences. Tensions rise when the whispers of a mythical land without the bags start to float and a fresh council member sparks an accidental revolution.	10.891	Dissidenz Films-Rapid Eye Movies-Red Cigarette Media-Civic Studios	2024-01-20	0.0	0.0	103.0	Released	The Wise Alone Shall Speak	0.0	0.0	Golshifteh Farahani-Asia Argento-SoKo-Arish Ahmad Khan-Denzil Smith-John Sutton-Tibu Fortes-Shahbaz Sarwar-Lav Diaz-Karan Johar-Shekhar Kapur-Anurag Kashyap-Piyush Mishra-Gaspar Noé	dystopia-retrofuturism-3d animation	/bdq9d1KsviVvYqZFAZGMhbuwmKQ.jpg	/waZDTwfXX8e4AuOWp8r6JtfXCfk.jpg
961080	Visiting Hours	Drama	fr	The unlikely friendship between two women whose husbands are in prison. A meeting between a courageous young mother and a refined bourgeois woman. What brings them together? The hardships? Loneliness? One will help the other. Or maybe it’s the other way around	10.86	ARP Sélection-Picseyes-Rectangle Productions-ARTE France Cinéma	2024-05-18	0.0	0.0	0.0	Released		0.0	0.0	Isabelle Huppert-Hafsia Herzi			/tCGfmGfACCfVh6Hz6gHpeF8Jmg.jpg	
939667	Anna LOL	Drama	lv	A coming-of-age drama about a teenage girl who lives through the break-up of her family and her friend’s suicide. The script is based on the diaries of a real high-school senior year student (also the scriptwriter of the film) who wrote about her experiences in 2018-2019.	10.643	Mojo Raiser Production	2024-05-23	0.0	0.0	0.0	Released		0.0	0.0	Enija Selecka-Līga Zeļģe-Artis Robežnieks-Jurijs Djakonovs-Anna Šteina-Anita Kvāla		/ib5VfjuJ6n9mpKGvabNGppqApLU.jpg		
905018	Torch Song	Drama-Music	en	An eccentric former pop singer visits her estranged half-brother and turns his life upside down when she finds a muse in his girlfriend.	10.564	Family Affair Films	2024-10-01	0.0	0.0	100.0	In Production	Maybe we dream up the version of each other that we need	0.0	0.0	Carla Juri-Markoesa Hamer-Al Weaver-Boris Van Severen-Lolu Ajayi-Ariane Schluter-Amélie Onzon		/u797bk0zbBR5Ldpo2YowdBcky0u.jpg	/5iirAqlsiixMpuTnrjsFbfGZ2pH.jpg	
910476	South of Hope Street	Science Fiction-Drama	en	There is a strange event in the sky. Only a young woman and some of her more alienated friends...notice. But they are voiceless as it just gets stranger - even as below - on the ground it gets more what is ominously called 'normal'.	10.478		2024-04-18	0.0	0.0	101.0	Released	Look into the sky... and revolt.	0.0	0.0	Tanna Frederick-Judd Nelson-William Baldwin-Jack McEvoy-Michael Madsen-Angelo Boffa-Meredith Ostrom-Asser Yassin-Patricia Sluka-Craig Conway-Gianin Loffler-Pascal Ulli-Maximilian Preisig		/5VvtptonsRzxjGVe5yGzcm5COWG.jpg	/jXAXOMrtB1rnGpSnNxdzkFJmHjz.jpg	
846586	Viet and Nam	Drama	vi	In the depths of the underground coal mines where danger awaits and darkness prevails Nam and Viêt both young miners cherish fleeting moments knowing that one of them will soon leave for a new life across the sea.	10.442	Purin Pictures-Epicmedia-E&W Films-An Original Picture-Volos Films Italia-Scarlet Visions-Cinema Inutile-Lagi Limited-Deuxième Ligne Films	2024-05-22	0.0	0.0	129.0	Released		0.0	0.0	Pham Thanh Hai		/axtvB6qoORMZQ2qPZdaFcBOM8g3.jpg		
413846	1992	Drama-Crime-Thriller	en	A shopkeeper must save his son from an angry mob during the 1992 L.A. uprising after the Rodney King verdict.	10.14	Kodak Pictures-Trident Films	2024-05-31	0.0	0.0	0.0	In Production		0.0	0.0	Tyrese Gibson-Scott Eastwood-Christopher Ammanuel-Dylan Arnold-Ray Liotta-Oleg Taktarov-Michael Beasley-Ori Pfeffer-Tosin Morohunfola-Nathan Cooper-Declan Joyce-Trevion Twosifix Pleasant-Hanad Abdi-Renae Anderson	looting-race politics-street riots-based on true story-racial tension-1990s-los angeles riots-racial injustice			
788035	My Sassy Girl	Comedy-Romance-Drama	tl	The film tells the love story of Junjee and Sheena. Junjee just cannot seem to catch a romantic break. Their personalities stand opposite to the characteristics traditionally associated with masculinity and femininity in Asian societies in general.	10.131	TinCan Productions-Viva Films	2024-01-31	0.0	0.0	0.0	Released		0.0	0.0	Toni Gonzaga-Pepe Herrera-Yayo Aguila-Alma Moreno-Benj Manalo-Bodjie Pascua-Boboy Garovillo-Joey Paras	romantic comedy-relationship	/8UxRwEmrDpFzd2esgtsnLkt8mQ7.jpg		
951015	Do Aur Do Pyaar	Romance-Comedy-Drama	hi	Kavya and Ani are a married couple. They live together but are estranged from one another. They are both having long-standing extramarital affairs—she with Vikram and he with Nora.	10.115	Ellipsis Entertainment-Applause Entertainment	2024-04-19	0.0	0.0	137.0	Released	Let love surprise you. Confuse you. Consume you.	0.0	0.0	Vidya Balan-Pratik Gandhi-Ileana D'Cruz-Sendhil Ramamurthy	remake-based on movie	/2eDWmo69uPMKPzxVY5KKkf8vOMi.jpg	/gqUsTOKpoRmczS9c3NaLhLdnwen.jpg	
671283	Where the Water Runs	Drama	es	Teenage orphan Luca leaves his hometown Chipilo for Mexico City seeking fortune. There he meets 24 year old trapeze artist Paulina who teaches him love and life in the circus.	10.024	Centro de Estudios Cinematográficos INDIe	2024-02-08	0.0	0.0	0.0	Released		0.0	0.0	Luis Altuzar-Paulina Gaitán-Ramón Medína-Ignacio Guadalupe-Federico Ayos-Antonio Monroi-Susana Huacuja-Aline Marrero-Geraldine Zinat-Óscar Yoldi-Fernanda Altuzar-Itza Sodi-Renata Rojas	mexico city mexico-circus-coming of age-trapeze artist-independent film-age-gap relationship-teen runaway	/sUgni338KVWmBc6qyDZ2NcXcpLz.jpg
951029	Look Into My Eyes	Documentary	en	A group of New York City psychics conduct deeply intimate readings for their clients revealing a kaleidoscope of loneliness connection and healing.	9.875	A24-Drifting Cloud Productions	2024-01-22	0.0	0.0	108.0	Released		0.0	0.0			/63Bb1jmhq1rysUtNw788S3VpfZp.jpg	/crF6INgzwVsbuFqzszjntvCP3TC.jpg
964622	Abbabba	Comedy-Horror	kn	Remake of the Malayalam film Adi Kapyare Kootamani	9.804	Friday Film House-Miramar Films	2024-02-16	0.0	0.0	0.0	Released		0.0	0.0	Likith Shetty-Amrutha Iyengar-Ajay Raj-Thandav Ram-Dhanraj Sukhram-Anusha Rai		/1zsmfG2uTLkLkT5Pnndp5bDPylk.jpg		
878607	An Unfinished Film	Drama	zh	January 2020. A film crew reunites near Wuhan to resume the shooting of a film halted ten years earlier only to share the unexpected challenges as cities are placed under lockdown.	9.756	Essential Filmproduktion-YingFilms	2024-05-16	0.0	0.0	106.0	Released		0.0	0.0	Qin Hao-Liang Ming-Mao Xiaorui-Qi Xi-Huang Xuan-Zhang Songwen		/AemrzN9RGttkWPossfE7RI0a2j9.jpg	/gAVt41nTbna5aNHQqfcyOqSTg9X.jpg	
954802	Seize Them!	Comedy-Adventure	en	An arrogant queen becomes a fugitive in her own land after being overthrown by a charismatic revolutionary and must face hardship and danger as she embarks on a voyage to win back her throne.	9.689	Entertainment Film Distributors	2024-04-05	0.0	0.0	91.0	Released	Sucks to be queen.	0.0	0.0	Aimee Lou Wood-Lolly Adefope-Nicola Coughlan-Jessica Hynes-Nick Frost-Paul Kaye-Nitin Ganatra-Murray McArthur-John Macmillan-Ben Ashenden-James Acaster-Victoria Broom-Matthew Cottle-Jonathan Gunning-Jason Barnett-Dino Kelly-Ben Rufus Green-Adam Fray-Annie Brothers-Georgia Brothers-Darcie Brothers-Dom Hodgson		/xWvnp44SMIOYNLp9G60eq963IqY.jpg	/ni4dXzX2devzJMmjAp4MRoL4dRL.jpg	
950260	Kurangu Pedal		en	The story is about the conflict between a father who doesn't know to ride a cycle and his  son who wants to learn to ride a cycle resulting in an emotional roller enjoyable ride.  Maari a 12 year pre-teen boy's trust with a cycle changes his life upside down when the  village sees its first cycle-on-rent shop. Incidentally his father is taunted by the villagers  for not knowing to ride a cycle.  Denied money to take a cycle on rent and clandestinely supported by his pampering  mother furthered up his learning cause Maari gets money and in-turn the possession of  cycle to learn cycling.  The learning journey starts and that one hour cycling session turns in to a day fully  peppered with interesting events and run-ups with strangers. Until it is walled by  Maari's father.  This one day bridges the gap between father and son. The realisation blossoms.	9.631		2024-05-24	0.0	0.0	0.0	Released		0.0	0.0			/5tOiQi5srftCllQQglPGk824TXX.jpg		
943122	Seeking Mavis Beacon	Documentary	en	Launched in the late ’80s educational software Mavis Beacon Teaches Typing taught millions globally but the program’s Haitian-born cover model vanished decades ago. Two DIY investigators search for the unsung cultural icon while questioning notions of digital security AI and Black representation in the digital realm.	9.584	NEON-BelleMoon Productions-Cinereach-Field of Vision	2024-01-20	0.0	0.0	102.0	Released		0.0	0.0	Jazmin Jones-Olivia McKayla Ross	woman director	/tmTPMqTff2TfogtCWu7MMH8sxU9.jpg	/3IuXOp9lHOuJ88NnYluacimknDM.jpg	
823219	Flow	Animation-Fantasy-Adventure	xx	The world seems to be coming to an end teeming with the vestiges of a human presence. Cat is a solitary animal but as its home is devastated by a great flood he finds refuge on a boat populated by various species and will have to team up with them despite their differences. In the lonesome boat sailing through mystical overflowed landscapes they navigate the challenges and dangers of adapting to this new world.	9.573	Dream Well Studio-Sacrebleu Productions-Take Five	2024-05-22	0.0	0.0	85.0	Released		0.0	0.0		cat-boat	/enRimDhtFfb7hNTQlOjrgK8O8UO.jpg	/b3mdmjYTEL70j7nuXATUAD9qgu4.jpg	
635711	Next to Us	Drama	sr	Set ten years on from high school drama Next to Me this film places the former classmates in unfamiliar territory both physical and psychological.	9.508	Hypnopolis-TARAMOUNT film	2024-01-01	0.0	0.0	0.0	Released		0.0	0.0	Slaven Došlo-Matea Milosavljević-Nikola Glišić-Darko Ivić-Milica Majkić-Jelena Puzić-Milivoje Stanimirović-Gorica Regodić-Marko Panajotović-Jelena Kesić-Nikola Dragutinović-Milica Petrović-Rastko Vujisić-Uroš Novović-Alek Surtov-Tanasije Ćakić		/xITKwKxbmDnC01NQzwARuWnolhv.jpg		
834664	Anweshippin Kandethum	Drama-Thriller-Crime	ml	A team of four expert policemen go through extreme trials and tribulations to find the killer of a young woman.	9.387	Theatre of Dreams	2024-02-09	0.0	0.0	0.0	Released	To unravel the truth, with the power of four hundred...a force of four	0.0	0.0	Tovino Thomas-Vineeth Thattil David-Siddique-Pramod Veliyanad-Indrans-Baburaj-Shammi Thilakan-Ramya Suvi-Rahul Rajagopal-Arthana Binu-Aswathy Manoharan-Nandhu-Nishanth Sagar-Alencier Ley Lopez-Azees Nedumangad		/vKpXMILkxupbAMiPz44UZQgZjcf.jpg
823091	The Last Meeting	Thriller-Action	en	In this sequel to Mike Winkler's 2017 The Meeting Marcus is finally happy but it won't last for long. Months after finding his wife Katherine she is found dead and Marcus is the prime suspect. Old acquaintances return and the mystery behind everything happening to Marcus deepens as his story will come to an end.	9.127	Winkler Pictures	2024-05-03	2000.0	0.0	0.0	Released	The Story Isn't Over	0.0	0.0	Martin Houston-Mike Winkler-Alister Englehart-Jason Gorze-Jason Kobasic-Antonie Hundley-Taylor McIntosh		/g2LXguQSyxblKoK5UYCFX6xvdzI.jpg		
543596	Elbow	Drama	de	Hazal is 17 and lives in Berlin. Her biggest wish: to be given a chance. For her 18th birthday she wants to escape the everyday grind and party with her friends. But a fatal incident changes everything. Hazal is forced to flee.	9.004	Achtung Panda!-istos film-jip film & verleih-Tripode Productions	2024-02-15	0.0	0.0	93.0	Released		0.0	0.0	Melia Kara-Doğa Gürer-Jale Arıkan-Haydar Şahin-Orhan Kılıç-Ercan Karaçaylı-Sultan Elif Taş-Mina Özlem Sağdıç-Jörg Pintsch-Katrine Eichberger-İdil Baydar-Sinja Kölling-Ronnie Mertens-Ali-Emre Sahin-Lüftfiye Cabbar-Emre Kaan Taşyürek-Ali Abuzer Kureş-Denis Riffel-İsmail Vatansever-Aziz Şarklı-Damla Pehlevan-Mert Dağcı-Elif Derya-Shadi Eck			/kHpitikbbp6TeBiumwgwDakao1I.jpg
858644	Martín García	Comedy-Romance	es		8.999	Contentto People-Lumen Cine	2024-04-23	0.0	0.0	0.0	Released		0.0	0.0	Ignacio Quesada-Thelma Fardin-Mora Recalde-Martín Lavini-Yael Frida Gutman-José David Maciel-Rafael Ferro		/p4LRKaliVAvwx1hcU0LBGEgD5FR.jpg		
926813	Amityville Bigfoot	Horror	en	Birdwatchers activists scientists and a film crew unknowingly converge in Bigfoot's neck of the woods where something even more sinister lurks.	8.917	SRS Cinema	2024-01-23	0.0	0.0	0.0	Released		0.0	0.0	Eric Roberts-Lorelei Linklater-Lauren Francesca-Tuesday Knight-Shawn C. Phillips-Dustin Clingan-Bill Victor Arucan-Trent Haaga-Charles Solomon Jr.-Billy Culbertson-Crystal J. Huang-Clint Beaver-Steven Kiseleski-Paul Bradford-Auzi Capri-Kyle Clarington-Natasha Janina Valdez-Aric Garcia-Brandon Krum-Marvin Maddicks Jr.-G. Larry Butler-Carl Solomon-Ryan Stockstad-Diane Mcclure-Repetto	amityville horror	/lB6c5moiIgDUt7ZywKKDGNT800l.jpg		
696506	Mickey 17	Adventure-Drama-Science Fiction	en	Mickey 17 is an "expendable" a disposable employee on a human expedition sent to colonize the ice world Niflheim. After one iteration dies a new body is regenerated with most of its memories intact.	8.85	Plan B Entertainment-Warner Bros. Pictures-Kate Street Picture Company-Offscreen	2024-03-27	0.0	0.0	0.0	In Production		0.0	0.0	Robert Pattinson-Naomi Ackie-Mark Ruffalo-Toni Collette-Steven Yeun-Holliday Grainger	based on novel or book-human cloning	/y5rrebdZsGgpKb2U52rxMQTYbn0.jpg	/ueoV2tROwOSz7AYis62d68zVLy3.jpg	
667696	Sunny		tl	A Philippine adaptation of the 2011 hit Korean movie Sunny is the story of a middle-aged woman who dreams to fulfill her dying wish to reunite with high school friends.	8.819	Viva Films	2024-04-10	0.0	0.0	0.0	Released		0.0	0.0	Vina Morales-Heaven Peralejo-Angelu de Leon-Bea Binene-Sunshine Dizon-Ana Roces-Aubrey Caraan-Candy Pangilinan-Katya Santos-Tanya Garcia-Heart Ryan-Abby Bautista-Ashley Diaz-Ashtine Olviga		/rDJNkXEBGxljR3Rthy4qxCPMOGF.jpg	/yZzbpirkIPkSqCyP3GEI0LgjWrA.jpg	
